,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
266,thyroid-like follicular carcinoma of kidney,1,CD8-CD99:L,1,0,539.59,539.59,539.59,0
267,thyroid-like follicular carcinoma of kidney,1,CD9:L,0,1,,,0.0,0
268,thyroid-like follicular carcinoma of kidney,1,CD90:L,0,1,,,0.0,0
269,thyroid-like follicular carcinoma of kidney,1,CD99:L,0,1,,,0.0,0
270,thyroid-like follicular carcinoma of kidney,1,cyCD3:L,0,1,,,0.0,0
271,thyroid-like follicular carcinoma of kidney,1,cyCD3+CD19:L,1,0,814.12,814.12,814.12,0
272,thyroid-like follicular carcinoma of kidney,1,cyCD79a:L,0,1,,,0.0,0
273,thyroid-like follicular carcinoma of kidney,1,EPCAM:L,0,1,,,0.0,0
274,thyroid-like follicular carcinoma of kidney,1,Epcam+CD4:L,1,0,2591.53,2591.53,2591.53,0
275,thyroid-like follicular carcinoma of kidney,1,FSC-A:L,1,0,70675.15,70675.15,70675.15,0
276,thyroid-like follicular carcinoma of kidney,1,FSC-H:L,1,0,62071.0,62071.0,62071.0,0
277,thyroid-like follicular carcinoma of kidney,1,GD2:L,1,0,192.96,192.96,192.96,0
278,thyroid-like follicular carcinoma of kidney,1,HLADR:L,0,1,,,0.0,0
279,thyroid-like follicular carcinoma of kidney,1,MPO:L,0,1,,,0.0,0
280,thyroid-like follicular carcinoma of kidney,1,nuMIOGENIN:L,1,0,170.17,170.17,170.17,0
281,thyroid-like follicular carcinoma of kidney,1,nuMYOD:L,0,1,,,0.0,0
282,thyroid-like follicular carcinoma of kidney,1,OCT3/4:L,0,1,,,0.0,0
283,thyroid-like follicular carcinoma of kidney,1,SSC-A:L,1,0,11615.04,11615.04,11615.04,0
284,thyroid-like follicular carcinoma of kidney,1,SSC-H:L,1,0,9048.0,9048.0,9048.0,0
285,thyroid-like follicular carcinoma of kidney,1,BV421:MSC,0,1,,,0.0,0
286,thyroid-like follicular carcinoma of kidney,1,CD10:MSC,0,1,,,0.0,0
287,thyroid-like follicular carcinoma of kidney,1,CD105:MSC,0,1,,,0.0,0
288,thyroid-like follicular carcinoma of kidney,1,CD117:MSC,0,1,,,0.0,0
289,thyroid-like follicular carcinoma of kidney,1,CD123:MSC,0,1,,,0.0,0
290,thyroid-like follicular carcinoma of kidney,1,CD14:MSC,0,1,,,0.0,0
291,thyroid-like follicular carcinoma of kidney,1,CD15:MSC,0,1,,,0.0,0
292,thyroid-like follicular carcinoma of kidney,1,CD16:MSC,0,1,,,0.0,0
293,thyroid-like follicular carcinoma of kidney,1,CD19:MSC,0,1,,,0.0,0
294,thyroid-like follicular carcinoma of kidney,1,CD19_CD4:MSC,0,1,,,0.0,0
295,thyroid-like follicular carcinoma of kidney,1,CD19+TCRGD:MSC,0,1,,,0.0,0
296,thyroid-like follicular carcinoma of kidney,1,CD1a:MSC,0,1,,,0.0,0
297,thyroid-like follicular carcinoma of kidney,1,CD2:MSC,0,1,,,0.0,0
298,thyroid-like follicular carcinoma of kidney,1,CD20:MSC,0,1,,,0.0,0
299,thyroid-like follicular carcinoma of kidney,1,CD20+CD4:MSC,0,1,,,0.0,0
300,thyroid-like follicular carcinoma of kidney,1,CD21:MSC,0,1,,,0.0,0
301,thyroid-like follicular carcinoma of kidney,1,CD22:MSC,0,1,,,0.0,0
302,thyroid-like follicular carcinoma of kidney,1,CD24:MSC,0,1,,,0.0,0
303,thyroid-like follicular carcinoma of kidney,1,CD271:MSC,0,1,,,0.0,0
304,thyroid-like follicular carcinoma of kidney,1,CD28:MSC,0,1,,,0.0,0
305,thyroid-like follicular carcinoma of kidney,1,CD3:MSC,0,1,,,0.0,0
306,thyroid-like follicular carcinoma of kidney,1,CD30:MSC,0,1,,,0.0,0
307,thyroid-like follicular carcinoma of kidney,1,CD309:MSC,0,1,,,0.0,0
308,thyroid-like follicular carcinoma of kidney,1,CD34:MSC,0,1,,,0.0,0
